0x70582751e8BE8d169C180f78D1c434ba0d9d6bC9,2023-07-26 00:17,https://www.okx.com/explorer/zksync/tx/0x185c1cd4082fafd5c2b0df8be43de2bfa7df99d49dc0c5cfd2320cb8714d4448,Swap,SUCCESS
0x70582751e8BE8d169C180f78D1c434ba0d9d6bC9,2023-07-26 00:18,https://www.okx.com/explorer/zksync/tx/0xa28c932ac86c2b892eb9eba09f341e17b0ba1e41c82fbf7894926c5667ee9b59,Swap,SUCCESS
